"province_code","province_en","province_kh","district_code","district_en","district_kh","commune_code","commune_en","commune_kh","village_code","village_en","village_kh"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020101","Ou Thum","អូរធំ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020102","Phnum","ភ្នំ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020103","Banteay Neang","បន្ទាយនាង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020104","Kouk Pnov","គោកព្នៅ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020105","Trang","ត្រាង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020106","Pongro","ពង្រ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020107","Kouk Tonloab","គោកទន្លាប់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020108","Trabaek","ត្របែក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020109","Khilek","ឃីឡិក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020110","Samraong Pen","សំរោងពេន"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020111","Dang Run Lech","ដងរុនលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020112","Dang Run Kaeut","ដងរុនកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020113","Ou Snguot","អូរស្ងួត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020114","Prey Changha Lech","ព្រៃចង្ហាលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020115","Prey Changha Kaeut","ព្រៃចង្ហាកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020116","Ou Andoung Lech","អូរអណ្ដូងលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020117","Ou Andoung Kandal","អូរអណ្ដូងកណ្ដាល"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020118","Ou Andoung Kaeut","អូរអណ្ដូងកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010201","Banteay Neang","បន្ទាយនាង","01020119","Kouk Kduoch","គោកក្ដួច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020201","Khtum Reay Lech","ខ្ទុម្ពរាយលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020202","Khtum Reay Kaeut","ខ្ទុម្ពរាយកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020203","Anlong Thngan Kaeut","អន្លង់ថ្ងាន់កើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020204","Anlong Thngan Lech","អន្លង់ថ្ងាន់លិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020205","Bang Bat Lech","បង់បត់លិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020206","Bang Bat Kaeut","បង់បត់កើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020207","Bat Trang","បត់ត្រង់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020208","Bat Trang Thum Lech","បត់ត្រង់ធំលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020209","Bat Trang Thum Kaeut","បត់ត្រង់ធំកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020210","Bat Trang Touch","បត់ត្រង់តូច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010202","Bat Trang","បត់ត្រង់","01020211","Preaek Chik","ព្រែកជីក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020301","Pralay Char","ប្រឡាយចារ៍"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020302","Rongvean Lech","រង្វានលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020303","Rongvean Kaeut","រង្វានកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020304","Chamnaom Lech","ចំណោមលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020305","Chamnaom Kaeut","ចំណោមកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020306","Roung Kou Daeum","រោងគោដើម"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020307","Roung Kou Kandal","រោងគោកណ្ដាល"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020308","Roung Kou Chong","រោងគោចុង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020309","Peam Roung Kou","ពាមរោងគោ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020310","Ta Sal","តាសល់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020311","Chuor Khchas","ជួរខ្ចាស់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020312","Boeng Tras","បឹងត្រស់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020313","Dang Trang","ដងត្រាង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020314","Srae Prey","ស្រែព្រៃ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020315","Bos Tonloab","បុស្បទន្លាប់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020316","Ta  Bun","តាប៊ុន"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020317","Kouk Ponley","គោកពន្លៃ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010203","Chamnaom","ចំណោម","01020318","Say Samon","សាយសាម៉ន"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020401","Kouk Ballangk","គោកបល្ល័ង្ក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020402","Ta An","តាអន"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020403","Pralay Chrey","ប្រឡាយជ្រៃ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020404","Cheung Chab","ជើងចាប"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020405","Phat Sandaong","ផាត់សណ្ដោង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020406","Char Thmei","ចារថ្មី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020407","Ph'av Thmei","ផ្អាវថ្មី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010204","Kouk Ballangk","គោកបល្ល័ង្គ","01020408","Ta Sal","តាសល់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020501","Koy Maeng","គយម៉ែង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020502","Sdei Leu","ស្ដីលើ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020503","Phlov Siem","ផ្លូវសៀម"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020504","Ta Nong","តានង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020505","Angkar Khmau","អង្ករខ្មៅ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020506","Kasang Thmei","កសាងថ្មី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020507","Stueng Chas","ស្ទឹងចាស់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010205","Koy Maeng","គយម៉ែង","01020508","Sdei Kraom","ស្ដីក្រោម"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020601","Phnum Thum Tboung","ភ្នំធំត្បូង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020602","Phnum Prasat","ភ្នំប្រាសាទ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020603","Phnum Thum Cheung","ភ្នំធំជើង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020604","Chamkar Louk","ចំការលោក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020605","Phnum Thum Thmei","ភ្នំធំថ្មី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020606","Anlong Sdei","អន្លង់ស្ដី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020607","Kouk Thlong Kaeut","គោកធ្លង់កើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020608","Kouk Thlong Kandal","គោកធ្លង់កណ្ដាល"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020609","Ou Snguot","អូរស្ងួត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020610","Ou Prasat","អូរប្រាសាទ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020611","Kouk Ampil","គោកអំពិល"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020612","Ra Chamkar Chek","រ៉ាចំការចេក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020613","Pou Rieng","ពោធិ៍រៀង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010206","Ou Prasat","អូរប្រាសាទ","01020614","Rung Krabau","រូងក្របៅ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020701","Phnum Touch Tboung","ភ្នំតូចត្បូង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020702","Phnum Touch Cheung","ភ្នំតូចជើង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020703","Thnal Bat","ថ្នល់បត់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020704","Ou Nhor","អូរញរ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020705","Boeng Tras","បឹងត្រស់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020706","Monourom","មនោរម្យ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020707","Paoy Ta Sek","ប៉ោយតាសេក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020708","Prey Totueng","ព្រៃទទឹង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020709","Boeng Reang","បឹងរាំង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010207","Phnum Touch","ភ្នំតូច","01020710","Voat Thmei","វត្ដថ្មី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020801","Pou Pir Daeum","ពោធិ៍ពីរដើម"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020802","Rohat Tuek","រហាត់ទឹក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020803","Thnal Bat","ថ្នល់បត់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020804","Kramol","ក្រមល់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020805","Khtum Chrum","ខ្ទុំជ្រុំ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020806","Chak Lech","ចកលិច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020807","Doun Mul","ដូនមូល"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020808","Preaek Samraong","ព្រែកសំរោង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020809","Ou Dangkao","អូរដង្កោ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020810","Chamkar Chek","ចំការចេក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020811","Ou Chuob","អូរជួប"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020812","Ka Svay","កស្វាយ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010208","Rohat Tuek","រហាត់ទឹក","01020813","Chak Kaeut","ចកកើត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020901","Anhchanh","អញ្ចាញ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020902","Neang Ket","នាងកេត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020903","Praek Ropov","ព្រែករពៅ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020904","Sala Daeng","សាលាដែង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020905","Samraong","សំរោង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020906","Anlong Mean Troap","អន្លង់មានទ្រព្យ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020907","Chamkar Ta Daok","ចំការតាដោក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020908","Pralay Luong Kraom","ប្រទ្បាយហ្លួងក្រោម"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020909","Luong","ហ្លួង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020910","Ou Ta Kol","អូរតាគល់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020911","Pralay Luong Leu","ប្រទ្បាយហ្លួងលើ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020912","Kouk Svay","គោកស្វាយ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020913","Ou Ta Ma","អូរតាម៉ា"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020914","Kaoh Kaev","កោះកែវ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020915","Phasi Sra","ផាស៊ីស្រា"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020916","Ruessei Kraok","ឫស្សីក្រោក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010209","Ruessei Kraok","ឫស្សីក្រោក","01020917","Chumteav","ជំទាវ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021001","Chhnaeum Meas","ឆ្នើមមាស"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021002","Sranal","ស្រណាល"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021003","La","ឡ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021004","Ta Meaeng Pok","តាមែងពក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021005","Sambuor","សំបួរ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021006","Doun Loek","ដូនឡឹក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021007","Kbal Krabei","ក្បាលក្របី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021008","Srah Chhuk","ស្រះឈូក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021009","Srae Prey","ស្រែព្រៃ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021010","Chaek Angkar","ចែកអង្ករ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010210","Sambuor","សំបួរ","01021011","Thma Dab","ថ្មដប់"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021101","Ta Mau","តាម៉ៅ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021102","Ansam Chek","អន្សមចេក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021103","Tnaot","ត្នោត"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021104","Buor","បួរ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021105","Bos Laok","បុស្សឡោក"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021106","Soea","សឿ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021107","Boeng Touch","បឹងតូច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021108","Phlov Damrei Leu","ផ្លូវដំរីលើ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021109","Phlov Damrei Kraom","ផ្លូវដំរីក្រោម"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021110","Ou Soea","អូរសឿ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021111","Kouk Samraong","គោកសំរោង"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021112","Balang Chrey","បល្ល័ង្គជ្រៃ"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010211","Soea","សឿ","01021113","Ou Choub Thmey","អូរជួបថ្មី"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010212","Srah Reang","ស្រះរាំង","01021201","Ta In Muoy","តាអ៊ិន១"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010212","Srah Reang","ស្រះរាំង","01021202","Ta In Pir","តាអ៊ិន២"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010212","Srah Reang","ស្រះរាំង","01021203","Krouch","ក្រូច"
"01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","010212","Srah Reang","ស្រះរាំង","01021204","Chamkar Chek","ចំការចេក"
