Index,Store Code,Store Name,Province EN,Province KH,District EN,District KH,Latitude,Longitude
341,"PNPP009","Pou Saen Chey 02","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.5302","104.8521"
342,"PNPP010","Chraoy Chongvar","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.6407","104.918"
343,"PNPP011","Dangkao","Phnom Penh","ភ្នំពេញ","Dangkao","Dangkao","11.50786","104.8915"
344,"PNPP012","Kamboul","Phnom Penh","ភ្នំពេញ","Kamboul","Kamboul","11.518005","104.774501"
345,"PNPP013","Saen Sokh","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.590052","104.876093"
346,"PNPP014","Doun Penh","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.56927","104.91889"
347,"PNPS001","Phsar Thmei Ti Muoy","Phnom Penh","ភ្នំពេញ","Doun Penh","Doun Penh","11.566858","104.920799"
348,"PNPS002","Boeng Kak Ti Pir","Phnom Penh","ភ្នំពេញ","Tuol Kouk","Tuol Kouk","11.573333","104.897194"
349,"PNPS003","Nirouth","Phnom Penh","ភ្នំពេញ","Chbar Ampov","Chbar Ampov","11.531241","104.941846"
350,"PNPS004","Tuek Thla","Phnom Penh","ភ្នំពេញ","Saensokh","Saensokh","11.562672","104.877815"
351,"PNPS005","Chaom Chau Ti Muoy 01","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.532352","104.832526"
352,"PNPS006","Srah Chak","Phnom Penh","ភ្នំពេញ","Doun Penh","Doun Penh","11.585659","104.915881"
353,"PNPS007","Tuol Svay Prey Ti Pir","Phnom Penh","ភ្នំពេញ","Boeng Keng Kang","Boeng Keng Kang","11.550046","104.904741"
354,"PNPS008","Chaom Chau Ti Muoy 02","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.532598","104.870151"
355,"TEST","MAPBCCS","Phnom Penh","ភ្នំពេញ","Chamkar Mon","Chamkar Mon","11.55094","104.93591"
356,"PREA001","Prey Pnov 01","Prey Veng","ព្រៃវែង","Pea Reang","Pea Reang","11.611617","105.367041"
357,"PREA002","Prey Kanlaong","Prey Veng","ព្រៃវែង","Pur Rieng","Pur Rieng","11.548952","105.321298"
358,"PREA003","Svay Antor 01","Prey Veng","ព្រៃវែង","Svay Antor","Svay Antor","11.571646","105.420105"
359,"PREA004","Svay Antor 02","Prey Veng","ព្រៃវែង","Svay Antor","Svay Antor","11.59789","105.420474"
360,"PREA005","Preaek Ta Sar","Prey Veng","ព្រៃវែង","Pur Rieng","Pur Rieng","11.5544","105.127824"
361,"PREA006","Prey Daeum Thnoeng","Prey Veng","ព្រៃវែង","Sithor Kandal","Sithor Kandal","11.775516","105.369815"
362,"PREA007","Roka","Prey Veng","ព្រៃវែង","Peam Chor","Peam Chor","11.664424","105.225004"
363,"PREA008","Prey Pnov 02","Prey Veng","ព្រៃវែង","Pea Reang","Pea Reang","11.648247","105.34067"
364,"PREA009","Smaong Khang Cheung","Prey Veng","ព្រៃវែង","Kamchay Mear","Kamchay Mear","11.553368","105.600953"
365,"PREA010","Tnaot","Prey Veng","ព្រៃវែង","Kanhchriech","Kanhchriech","11.743958","105.530275"
366,"PREA011","Kranhung","Prey Veng","ព្រៃវែង","Kamchay Mear","Kamchay Mear","11.575922","105.662392"
367,"PREA012","Chres 01","Prey Veng","ព្រៃវែង","Me Sang","Me Sang","11.342191","105.622593"
368,"PREA013","Prasat","Prey Veng","ព្រៃវែង","Kampong Trabaek","Kampong Trabaek","11.147729","105.541211"
369,"PREA014","Angkor Sar","Prey Veng","ព្រៃវែង","Me Sang","Me Sang","11.268447","105.667765"
370,"PREA015","Banteay Chakrei 01","Prey Veng","ព្រៃវែង","Preah Sdach","Preah Sdach","11.029347","105.378702"
371,"PREA016","Boeng Preah","Prey Veng","ព្រៃវែង","Ba Phnum","Ba Phnum","11.325107","105.440185"
372,"PREA017","Preaek Khsay Kha","Prey Veng","ព្រៃវែង","Peam Ro","Peam Ro","11.263423","105.284942"
373,"PREA018","Prey Totueng","Prey Veng","ព្រៃវែង","Me Sang","Me Sang","11.39061","105.609572"
374,"PREA019","Kampong Trabaek","Prey Veng","ព្រៃវែង","Kamchay Mear","Kamchay Mear","11.142464","105.482792"
375,"PREA020","Angkor Reach","Prey Veng","ព្រៃវែង","Preah Sdach","Preah Sdach","11.095309","105.384188"
376,"PREA021","Banteay Chakrei 02","Prey Veng","ព្រៃវែង","Preah Sdach","Preah Sdach","10.966321","105.42245"
377,"PREA022","Chres 02","Prey Veng","ព្រៃវែង","Me Sang","Me Sang","11.352907","105.646832"
378,"PREA023","Peam Ro","Prey Veng","ព្រៃវែង","Peam Ro","Peam Ro","11.32042","105.283219"
379,"PREA024","Chheu Kach","Prey Veng","ព្រៃវែង","Ba Phnum","Ba Phnum","11.256568","105.400833"
380,"PREA025","Peam Muntear","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.008778","105.464324"
381,"PREA026","Prey Tueng","Prey Veng","ព្រៃវែង","Sithor Kandal","Sithor Kandal","11.739997","105.372161"
382,"PREA027","CHHEANG SEANGKHIN","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.31939","105.399572"
383,"PREA028","Sao Raksmey","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.84313","105.370159"
384,"PREA029","Kampong Soeng","Prey Veng","ព្រៃវែង","Preah Sdach","Preah Sdach","11.215623","105.347501"
385,"PREA030","Me Sang","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.327182","105.541394"
386,"PREA031","Kampong Trabaek","Prey Veng","ព្រៃវែង","Kamchay Mear","Kamchay Mear","11.197135","105.515982"
387,"PREA032","Peam Ro","Prey Veng","ព្រៃវែង","Peam Ro","Peam Ro","11.343899","105.305749"
388,"PREA033","Svay Antor","Prey Veng","ព្រៃវែង","Svay Antor","Svay Antor","11.462464","105.498355"
389,"PREA034","Kamchay Mear","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.62477","105.761708"
390,"PREP001","Prey Veng","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.4895","105.329192"
391,"PRES001","Kampong Leav","Prey Veng","ព្រៃវែង","Prey Veng","Prey Veng","11.486712","105.326166"
392,"PRES002","Preaek Khsay Kha","Prey Veng","ព្រៃវែង","Peam Ro","Peam Ro","11.261454","105.289131"
393,"PRES003","Chheu Kach","Prey Veng","ព្រៃវែង","Ba Phnum","Ba Phnum","11.256791","105.400789"
394,"PRES004","Chheu Kach","Prey Veng","ព្រៃវែង","Ba Phnum","Ba Phnum","11.256732","105.400851"
395,"PRES005","Roka","Prey Veng","ព្រៃវែង","Peam Chor","Peam Chor","11.663987","105.221573"
396,"PRHA001","Pal Hal","Preah Vihear","ព្រះវិហារ","Preah Vihear","Preah Vihear","13.737871","104.978647"
397,"PRHA002","Toek Kraham","Preah Vihear","ព្រះវិហារ","Preah Vihear","Preah Vihear","14.148894","105.082134"
398,"PRHA003","Rumdaoh Srae","Preah Vihear","ព្រះវិហារ","Choam Ksant","Choam Ksant","14.171889","104.787173"
399,"PRHA004","Kantuot","Preah Vihear","ព្រះវិហារ","Choam Ksant","Choam Ksant","14.238194","104.728915"
400,"PRHA005","Kuleaen Tboung","Preah Vihear","ព្រះវិហារ","Kuleaen","Kuleaen","13.818537","104.702415"
401,"PRHA006","Choam Khsan","Preah Vihear","ព្រះវិហារ","Preah Vihear","Preah Vihear","14.220675","104.943625"
402,"PRHA007","Kampong Sralau Pir","Preah Vihear","ព្រះវិហារ","Chhaeb","Chhaeb","13.975337","105.848255"
403,"PRHA008","Chamraeun","Preah Vihear","ព្រះវិហារ","Sangkum Thmei","Sangkum Thmei","13.579335","104.896452"
404,"PRHA009","S'ang","Preah Vihear","ព្រះវិហារ","Chey Saen","Chey Saen","13.653966","105.260717"
405,"PRHA010","Preah Khleang","Preah Vihear","ព្រះវិហារ","Tbaeng Mean Chey","Tbaeng Mean Chey","13.620566","105.030259"
406,"PRHA011","Robieb","Preah Vihear","ព្រះវិហារ","Rovieng","Rovieng","13.357681","105.114889"
407,"PRHA012","Chhaeb Muoy","Preah Vihear","ព្រះវិហារ","Chhaeb","Chhaeb","13.768454","105.408876"
408,"PRHA013","Rummeakney","Preah Vihear","ព្រះវិហារ","Preah Vihear","Preah Vihear","13.304101","105.002355"
409,"PRHA015","Phnum Tbaeng Pir","Preah Vihear","ព្រះវិហារ","Kuleaen","Kuleaen","13.716508","104.77564"
410,"PRHA016","Srayang","Preah Vihear","ព្រះវិហារ","Kuleaen","Kuleaen","13.705809","104.545423"
411,"PRHP001","Preah Vihear","Preah Vihear","ព្រះវិហារ","Preah Vihear","Preah Vihear","13.794295","104.97836"
412,"PRHS001","Kampong Pranak","Preah Vihear","ព្រះវិហារ","Preah Vihear","Preah Vihear","13.805255","104.97862"
413,"PURA001","Kandieng","Pursat","ពោធិ៍សាត់","Kandieng","Kandieng","12.584246","103.956298"
414,"PURA002","Srae Sdok","Pursat","ពោធិ៍សាត់","Kandieng","Kandieng","12.662178","103.94826"
415,"PURA003","Chheu Tom","Pursat","ពោធិ៍សាត់","Krakor","Krakor","12.296662","104.174028"
416,"PURA004","Phteah Rung","Pursat","ពោធិ៍សាត់","Ta Lou Senchey","Ta Lou Senchey","12.423372","103.729909"
417,"PURA005","Sna Ansa","Pursat","ពោធិ៍សាត់","Krakor","Krakor","12.53697","104.145334"
418,"PURA006","Leach","Pursat","ពោធិ៍សាត់","Phnum Kravanh","Phnum Kravanh","12.351028","103.768345"
419,"PURA007","Ta Lou 01","Pursat","ពោធិ៍សាត់","Ta Lou Senchey","Ta Lou Senchey","12.4878","103.5941"
420,"PURA008","Anlung Tnaot","Pursat","ពោធិ៍សាត់","Pursat","Pursat","12.533559","104.204472"
421,"PURA009","Me Tuek","Pursat","ពោធិ៍សាត់","Bakan","Bakan","12.69584","103.740165"
422,"PURA010","Pramaoy 01","Pursat","ពោធិ៍សាត់","Veal Veaeng","Veal Veaeng","12.306994","103.095853"
423,"PURA011","Pramaoy 02","Pursat","ពោធិ៍សាត់","Veal Veaeng","Veal Veaeng","12.355181","103.469557"
424,"PURA012","Ou Ta Paong","Pursat","ពោធិ៍សាត់","Bakan","Bakan","12.660656","103.670925"
425,"PURA013","Ou Saom","Pursat","ពោធិ៍សាត់","Veal Veaeng","Veal Veaeng","12.080807","103.205989"
426,"PURA014","Snam Preah","Pursat","ពោធិ៍សាត់","Bakan","Bakan","12.626963","103.836676"
427,"PURA015","Ou Sandan","Pursat","ពោធិ៍សាត់","Krakor","Krakor","12.557407","104.114851"
428,"PURA016","Ta Lou 02","Pursat","ពោធិ៍សាត់","Ta Lou Senchey","Ta Lou Senchey","12.4892","103.6503"
429,"PURA017","Boeng Khnar","Pursat","ពោធិ៍សាត់","Bakan","Bakan","12.632193","103.734616"
430,"PURA018","Trapeang Chong","Pursat","ពោធិ៍សាត់","Pursat","Pursat","12.580989","103.737537"
431,"PURP001","Pousat","Pursat","ពោធិ៍សាត់","Pursat","Pursat","12.53454","103.91531"
432,"PURS001","Phteah Prey","Pursat","ពោធិ៍សាត់","Pursat","Pursat","12.537229","103.920705"
433,"PURS002","Boeng Khnar","Pursat","ពោធិ៍សាត់","Bakan","Bakan","12.635697","103.72688"
434,"ROTA001","Trapeang Chres","Ratanak Kiri","Ratanak Kiri","Koun Mom","Koun Mom","13.57925","106.772128"
435,"ROTA002","Labansiek","Ratanak Kiri","Ratanak Kiri","Ban Lung","Ban Lung","13.739982","106.991325"
436,"ROTA003","Ta Veaeng Leu","Ratanak Kiri","Ratanak Kiri","Ta Veaeng","Ta Veaeng","14.045859","107.107888"
437,"ROTA004","Veun Sai","Ratanak Kiri","Ratanak Kiri","Veun Sai","Veun Sai","13.751117","107.24869"
438,"ROTA005","Lum Choar","Ratanak Kiri","Ratanak Kiri","Ou Ya Dav","Ou Ya Dav","13.670254","107.349959"
439,"ROTA006","Chey Otdam 01","Ratanak Kiri","Ratanak Kiri","Lumphat","Lumphat","13.486692","106.981576"
440,"ROTA007","Malik","Ratanak Kiri","Ratanak Kiri","Andoung Meas","Andoung Meas","13.865468","107.305068"
441,"ROTA008","Kachanh 01","Ratanak Kiri","Ratanak Kiri","Ban Lung","Ban Lung","13.719616","106.956511"
442,"ROTA009","Kachanh 02","Ratanak Kiri","Ratanak Kiri","Ban Lung","Ban Lung","13.713741","106.977345"
443,"ROTA010","Teun","Ratanak Kiri","Ratanak Kiri","Koun Mom","Koun Mom","13.683354","106.88182"
444,"ROTA011","Chey Otdam 02","Ratanak Kiri","Ratanak Kiri","Lumphat","Lumphat","13.459472","106.95973"
445,"ROTA012","Ba Tang","Ratanak Kiri","Ratanak Kiri","Lumphat","Lumphat","13.580911","106.957987"
446,"ROTA013","Ou Chum","Ratanak Kiri","Ratanak Kiri","Ou Chum","Ou Chum","13.796013","106.993309"
447,"ROTA014","Trapeang Kraham 01","Ratanak Kiri","Ratanak Kiri","Koun Mom","Koun Mom","13.508764","106.654464"
448,"ROTA015","Veun Sai","Ratanak Kiri","Ratanak Kiri","Veun Sai","Veun Sai","13.9749","106.8164"
449,"ROTA016","Trapeang Kraham 02","Ratanak Kiri","Ratanak Kiri","Koun Mom","Koun Mom","13.542316","106.686128"
450,"ROTA017","Srae Angkrong","Ratanak Kiri","Ratanak Kiri","Banlung","Banlung","13.433351","106.61364"
451,"ROTP001","Ratanakiri","Ratanak Kiri","Ratanak Kiri","Banlung","Banlung","13.737781","106.987692"
452,"ROTS001","Labansiek","Ratanak Kiri","Ratanak Kiri","Ban Lung","Ban Lung","13.7367","106.9864"
453,"ROTS002","La Minh","Ratanak Kiri","Ratanak Kiri","Bar Kaev","Bar Kaev","13.686","107.2169"
454,"ROTS003","Boeng Kansaeng","Ratanak Kiri","Ratanak Kiri","Ban Lung","Ban Lung","13.7451","106.9894"
455,"HUBSIE001","Hub vùng HUBSIE001","Siem Reap","សៀមរាប","Siem Reap","Siem Reap","13.66321698331083","104.2234763258576"
456,"SIEA001","Svay Leu","Siemreap","Siemreap","Svay Leu","Svay Leu","13.551747","104.252698"
457,"SIEA002","Puok 01","Siemreap","Siemreap","Puok","Puok","13.400147","103.79594"
458,"SIEA003","Dam Daek","Siemreap","Siemreap","Soutr Nikom","Soutr Nikom","13.248097","104.124303"
459,"SIEA005","Srangae","Siemreap","Siemreap","Siem Reap","Siem Reap","13.365655","103.808087"
460,"SIEA006","Kralanh","Siemreap","Siemreap","Kralanh","Kralanh","13.588405","103.417674"
461,"SIEA007","Srae Nouy","Siemreap","Siemreap","Varin","Varin","13.813315","104.046877"
462,"SIEA008","Kampong Kdei","Siemreap","Siemreap","Chi Kraeng","Chi Kraeng","13.111871","104.354264"
463,"SIEA009","Samraong","Siemreap","Siemreap","Puok","Puok","13.393213","103.867875"
464,"SIEA010","Kantreang","Siemreap","Siemreap","Prasat Bakong","Prasat Bakong","13.352193","104.024788"
465,"SIEA011","Sala Kamraeuk","Siem Reap","សៀមរាប","Siem Reap","Siem Reap","13.354795","103.869528"
466,"SIEA012","Ballang","Siemreap","Siemreap","Prasat Bakong","Prasat Bakong","13.475203","104.17265"
467,"SIEA014","Chrouy Neang Nguon","Siemreap","Siemreap","Srei Snam","Srei Snam","13.8277","103.5156"
468,"SIEA016","Siem Reab","Siemreap","Siemreap","Siem Reap","Siem Reap","13.318811","103.851774"
469,"SIEA017","Kouk Chak","Siem Reap","សៀមរាប","Siem Reap","Siem Reap","13.580205","103.880291"
470,"SIEA022","Puok 02","Siemreap","Siemreap","Puok","Puok","13.44275","103.727382"
471,"SIEA030","Char Chhuk","Siemreap","Siemreap","Angkor Chum","Angkor Chum","13.683854","103.649091"
472,"SIEA031","Khnar Sanday","Siemreap","Siemreap","Banteay Srei","Banteay Srei","13.586712","103.956676"
473,"SIEA033","Svay Sa","Siemreap","Siemreap","Varin","Varin","13.79006","103.750383"
474,"SIEA034","Anlung Samnar","Siem Reap","សៀមរាប","Siem Reap","Siem Reap","13.068422","103.289207"
475,"SIEA035","Sla Kram","Siemreap","Siemreap","Siem Reap","Siem Reap","13.358351","103.893148"
476,"SIEA036","Kaev Poar","Siemreap","Siemreap","Puok","Puok","13.387312","103.743113"
477,"SIEA037","Ruessei Lok","Siemreap","Siemreap","Chi Kraeng","Chi Kraeng","13.199103","104.214583"
478,"SIEA039","Kandaek","Siemreap","Siemreap","Prasat Bakong","Prasat Bakong","13.356339","103.916749"
479,"SIEP001","Siem Reab","Siemreap","Siemreap","Siem Reap","Siem Reap","13.359287","103.883998"
480,"SIES001","Kouk Chak","Siem Reap","សៀមរាប","Siem Reap","Siem Reap","13.381318","103.853015"
481,"SIES002","Siem Reab","Siemreap","Siemreap","Siem Reap","Siem Reap","13.359275","103.854515"
482,"SIES003","Dam Daek","Siemreap","Siemreap","Soutr Nikom","Soutr Nikom","13.244512","104.124204"
483,"HUBSIH01","Hub vùng HUBSIH01","Preah Sihanouk","ព្រះសីហនុ","Preah Sihanouk","Preah Sihanouk","10.72425540436019","103.8113340931852"
484,"SIHA001","Tumnob Rolok","Preah Sihanouk","ព្រះសីហនុ","Stueng Hav","Stueng Hav","10.737428","103.624233"
485,"SIHA002","Boeng Ta Prum","Preah Sihanouk","ព្រះសីហនុ","Prey Nob","Prey Nob","10.573382","103.773205"
486,"SIHA003","Ou Oknha Heng","Preah Sihanouk","ព្រះសីហនុ","Prey Nob","Prey Nob","10.589629","103.763962"
487,"SIHA004","Prey Nob","Preah Sihanouk","ព្រះសីហនុ","Prey Nob","Prey Nob","10.629706","103.782186"
488,"SIHA005","Andoung Thma","Preah Sihanouk","ព្រះសីហនុ","Prey Nob","Prey Nob","10.675489","103.800485"
489,"SIHA006","Cheung Kou","Preah Sihanouk","ព្រះសីហនុ","Prey Nob","Prey Nob","10.753846","103.804156"
490,"SIHA007","Lekh Muoy 01","Preah Sihanouk","ព្រះសីហនុ","Preah Sihanouk","Preah Sihanouk","10.662359","103.522013"
491,"SIHA008","Lekh Muoy 02","Preah Sihanouk","ព្រះសីហនុ","Preah Sihanouk","Preah Sihanouk","10.664146","103.522118"
492,"SIHA009","Stueng Chhay","Preah Sihanouk","ព្រះសីហនុ","Kampong Seila","Kampong Seila","10.939812","103.798362"
493,"SIHP001","Preah Sihanouk","Preah Sihanouk","ព្រះសីហនុ","Preah Sihanouk","Preah Sihanouk","10.620638","103.541226"
494,"SIHS001","Lekh Buon","Preah Sihanouk","ព្រះសីហនុ","Preah Sihanouk","Preah Sihanouk","10.61986","103.52744"
495,"SIHS002","Veal Renh","Preah Sihanouk","ព្រះសីហនុ","Prey Nob","Prey Nob","10.709813","103.818335"
496,"SPEA001","Preah Khae","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.174528","104.500433"
497,"SPEA002","Svay Rumpear","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.211305","104.583741"
498,"SPEA003","Krang Chek","Kampong Speu","កំពង់ស្ពឺ","Samkkei Munichay","Samkkei Munichay","11.582755","104.531477"
499,"SPEA004","Roka Kaoh 01","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.426686","104.661059"
500,"SPEA005","Sambour","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.533326","104.618288"
501,"SPEA007","Samrong Tong","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","Samraong Tong","11.54068","104.595483"
502,"SPEA008","Pou Chamraeun","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.105882","104.598308"
503,"SPEA009","Traeng Trayueng","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.277905","104.211297"
504,"SPEA010","Pneay","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","Samraong Tong","11.517333","104.520212"
505,"SPEA011","Rung Roeang","Kampong Speu","កំពង់ស្ពឺ","Thpong","Thpong","11.721285","104.520246"
506,"SPEA012","Amleang","Kampong Speu","កំពង់ស្ពឺ","Thpong","Thpong","11.801009","104.342315"
507,"SPEA013","Skuh","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","Samraong Tong","11.404436","104.51386"
508,"SPEA014","Chambak","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.396063","104.111423"
509,"SPEA015","Roleang Kreul 01","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","Samraong Tong","11.445192","104.62579"
510,"SPEA016","Roka Kaoh 02","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.412777","104.651533"
511,"SPEA017","Khsem Khsan","Kampong Speu","កំពង់ស្ពឺ","Odongk Maechay","Odongk Maechay","11.686979","104.70185"
512,"SPEA018","Pheakdei","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.177036","104.407526"
513,"SPEA019","Prey Kmeng","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.308992","104.438688"
514,"SPEA020","Prey Sralaeng","Kampong Speu","កំពង់ស្ពឺ","Chbar Mon","Chbar Mon","11.157493","104.684507"
515,"SPEA021","Tang Krouch","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.531039","104.416137"
516,"SPEA022","Voa Sar","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","Samraong Tong","11.475615","104.567907"
517,"SPEA023","Trapeang Chou","Kampong Speu","កំពង់ស្ពឺ","Aoral","Aoral","11.811444","104.129407"
518,"SPEA024","Ou Ta Vam","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.323964","104.578105"
519,"SPEA025","Tang Sya","Kampong Speu","កំពង់ស្ពឺ","Phnum Sruoch","Phnum Sruoch","11.38836","104.377905"
520,"SPEA026","Ta Sal","Kampong Speu","កំពង់ស្ពឺ","Aoral","Aoral","11.703038","103.939144"
521,"SPEA027","Ou","Kampong Speu","កំពង់ស្ពឺ","Basedth","Basedth","11.342067","104.322307"
522,"SPEA028","Veang Chas","Kampong Speu","កំពង់ស្ពឺ","Odongk Maechay","Odongk Maechay","11.823481","104.743066"
523,"SPEA029","Sangkae Satob","Kampong Speu","កំពង់ស្ពឺ","Aoral","Aoral","11.680048","104.147813"
524,"SPEA031","Krang Khnong","Kampong Speu","កំពង់ស្ពឺ","Chbar Mon","Chbar Mon","11.309173","104.631576"
525,"SPEA032","Roleang Kreul 02","Kampong Speu","កំពង់ស្ពឺ","Samraong Tong","Samraong Tong","11.440644","104.639622"
526,"SPEP001","Chbar Mon","Kampong Speu","កំពង់ស្ពឺ","Chbar Mon","Chbar Mon","11.465375","104.527043"
527,"SPES001","Rokar Thum","Kampong Speu","កំពង់ស្ពឺ","Chbar Mon","Chbar Mon","11.460768","104.514622"
528,"SPES002","Snam Krapeu","Kampong Speu","កំពង់ស្ពឺ","Kong Pisei","Kong Pisei","11.286801","104.706699"
529,"STUA001","Sekong","Stung Treng","ស្ទឹងត្រែង","Siem Pang","Siem Pang","14.115063","106.385817"
530,"STUA002","Siem Bouk 01","Stung Treng","ស្ទឹងត្រែង","Siem Bouk","Siem Bouk","13.334026","106.103639"
531,"STUA003","Ou Svay","Stung Treng","ស្ទឹងត្រែង","Borei Ou Svay Senchey","Borei Ou Svay Senchey","13.880126","106.001924"
532,"STUA004","Kbal Romeas 01","Stung Treng","ស្ទឹងត្រែង","Sesan","Sesan","13.422893","106.280728"
533,"STUA006","Siem Bouk 02","Stung Treng","ស្ទឹងត្រែង","Siem Bouk","Siem Bouk","13.360574","105.959553"
534,"STUA007","Phluk","Stung Treng","ស្ទឹងត្រែង","Sesan","Sesan","13.564517","106.17007"
535,"STUA008","Kbal Romeas 02","Stung Treng","ស្ទឹងត្រែង","Sesan","Sesan","13.417695","106.198157"
536,"STUA009","Anlung Chrey","Stung Treng","ស្ទឹងត្រែង","Stung Treng","Stung Treng","13.765682","105.671585"
537,"STUA010","Preah Rumkel","Stung Treng","ស្ទឹងត្រែង","Borei Ou Svay Senchey","Borei Ou Svay Senchey","13.894888","105.964596"
538,"STUP001","Stung Treng","Stung Treng","ស្ទឹងត្រែង","Stung Treng","Stung Treng","13.528625","105.971602"
539,"STUS001","Stueng Traeng","Stung Treng","ស្ទឹងត្រែង","Stueng Traeng","Stueng Traeng","13.5285","105.9709"
540,"SVAA001","Khsaet","Svay Rieng","ស្វាយរៀង","Kampong Rou","Kampong Rou","10.926719","105.985774"
541,"SVAA002","Kokir","Svay Rieng","ស្វាយរៀង","Chantrea","Chantrea","11.443579","105.861148"
542,"SVAA003","Ang Prasrae","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.323111","105.818189"
543,"SVAA004","Kampong Chak","Svay Rieng","ស្វាយរៀង","Rumduol","Rumduol","11.171601","105.818778"
544,"SVAA005","Bati","Svay Rieng","ស្វាយរៀង","Bavet","Bavet","10.992849","106.129186"
545,"SVAA006","Samraong","Svay Rieng","ស្វាយរៀង","Chantrea","Chantrea","10.9291","106.1414"
546,"SVAA007","Kruos","Svay Rieng","ស្វាយរៀង","Svay Chrum","Svay Chrum","11.061583","105.668694"
547,"SVAA008","Chantrei","Svay Rieng","ស្វាយរៀង","Romeas Haek","Romeas Haek","11.284448","105.72468"
548,"SVAA009","Doun Sa","Svay Rieng","ស្វាយរៀង","Svay Chrum","Svay Chrum","11.225428","105.724589"
549,"SVAA010","Kampong Trach","Svay Rieng","ស្វាយរៀង","Romeas Haek","Romeas Haek","11.410974","105.784585"
550,"SVAA011","Sambat Mean Chey","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.437822","105.691046"
551,"SVAA012","Doung","Svay Rieng","ស្វាយរៀង","Romeas Haek","Romeas Haek","11.338164","105.862059"
552,"SVAA013","Chres","Svay Rieng","ស្វាយរៀង","Chantrea","Chantrea","10.935155","106.057092"
553,"SVAA014","Mream","Svay Rieng","ស្វាយរៀង","Romeas Haek","Romeas Haek","11.311113","105.674529"
554,"SVAA015","Svay Thum","Svay Rieng","ស្វាយរៀង","Svay Chrum","Svay Chrum","11.021884","105.603819"
555,"SVAA016","Pou Reach","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.150287","105.762472"
556,"SVAA017","Chrey Thum","Svay Rieng","ស្វាយរៀង","Romeas Haek","Romeas Haek","11.408281","105.716263"
557,"SVAA018","Koki Saom","Svay Rieng","ស្វាយរៀង","Svay Teab","Svay Teab","11.159454","105.938441"
558,"SVAA019","Svay Chrum","Svay Rieng","ស្វាយរៀង","Svay Chrum","Svay Chrum","11.117568","105.716027"
559,"SVAA020","Pouthi","Svay Rieng","ស្វាយរៀង","Svay Chrum","Svay Chrum","10.9867","106.1258"
560,"SVAA021","Kampot Chroot","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.0351","106.0189"
561,"SVAA022","Bos Svay","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.2337","105.8807"
562,"SVAP001","Svay Rieng","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.0914361","105.7915562"
563,"SVAS001","Svay Rieng","Svay Rieng","ស្វាយរៀង","Svay Rieng","Svay Rieng","11.082903","105.7966346"
564,"SVAS002","Bavet","Svay Rieng","ស្វាយរៀង","Bavet","Bavet","11.0705","106.1577"
565,"SVAS003","Chrak Mtes","Svay Rieng","ស្វាយរៀង","Bavet","Bavet","11.0381","106.0115"
566,"SVAS004","Kampong Trach","Svay Rieng","ស្វាយរៀង","Romeas Haek","Romeas Haek","11.412753","105.794946"
567,"TAKA001","Ou Saray","Takeo","តាកែវ","Tram Kak","Tram Kak","11.075468","104.496893"
